plot_size,date_surveyed,date_entered,botanist,site,plot,species_original,cover,species,notes,,
1,2016-09-01,,,SW Station,7,carpetgrass,0.1,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,7,RUMACE,22,RUMACE,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,7,unknown_asteraceae_stem_leaves_yellow,0.7,Asteraceae stem_leaves_yellow,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,7,CONCAN,0.7,CONCAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,7,DIGSAN,0.4,DIGSAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,7,ELYREP,30,ELYREP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,7,MOLVER,0.8,MOLVER,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,7,PLALAN,6,PLALAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,7,RUMACE,15,RUMACE,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,AMBART,3,AMBART,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,ASCSYR,6,ASCSYR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,DIGCOG,4,DIGCOG,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,DIGSAN,3,DIGSAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,ELYREP,60,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,FALCON,1,FALCON,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,HIESPP,2,HIESPP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,MOLVER,0.3,MOLVER,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,PLALAN,4,PLALAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,7,RUMACL,6,RUMACL,sample,,
1,2015-09-23,,,SW Station,8,CORLAN,0.4,CORLAN,,,
1,2015-09-23,,,SW Station,8,ELYSPP,12,ELYSPP,,,
1,2015-09-23,,,SW Station,8,MOLVER,25,MOLVER,,,
1,2015-09-23,,,SW Station,8,OXASTR,2,OXASTR,,,
1,2015-09-23,,,SW Station,8,SOLCAR,30,SOLCAR,,,
1,2015-09-23,,,SW Station,8,spindly,0.5,unknown,,,
1,2015-09-23,,,SW Station,8,vetch,0.5,VICSPP,,,
1,2016-09-01,,,SW Station,8,CORLAN,4,CORLAN,,,
1,2016-09-01,,,SW Station,8,DIGSPP,3,DIGSPP,,,
1,2016-09-01,,,SW Station,8,ELYSPP,20,ELYSPP,,,
1,2016-09-01,,,SW Station,8,LESVIR,2,LESVIR,,,
1,2016-09-01,,,SW Station,8,OXASPP,6,OXASTR,,,
1,2016-09-01,,,SW Station,8,carpetgrass,4,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,8,SOLCAR,25,SOLCAR,,,
1,2016-09-01,,,SW Station,8,VICSPP,0.1,VICSPP,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,8,CORLAN,5,CORLAN,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,8,ELYREP,45,ELYREP,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,8,LESVIR,3,LESVIR,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,8,PLALAN,1,PLALAN,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,8,SOLCAR,22,SOLCAR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,8,CONCAN,1,CONCAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,8,DIGCOG,2,DIGCOG,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,8,ELYREP,45,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,8,LESHIR,5,LESHIR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,8,RUMACL,3,RUMACL,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,8,SOLCAR,40,SOLCAR,sample,,
1,2015-09-23,,,SW Station,9,CORLAN,0.6,CORLAN,,,
1,2015-09-23,,,SW Station,9,DALPUR,0.1,DALPUR,,,
1,2015-09-23,,,SW Station,9,DIGSAN,50,DIGSAN,,,
1,2015-09-23,,,SW Station,9,ELYREP,30,ELYREP,,,
1,2015-09-23,,,SW Station,9,OXASTR,7,OXASTR,,,
1,2015-09-23,,,SW Station,9,SOLCAR,0.5,SOLCAR,,,
1,2015-09-23,,,SW Station,9,spindly,0.3,unknown,,,
1,2015-09-23,,,SW Station,9,vetch sp.,0.1,VICSPP,,,
1,2016-09-01,,,SW Station,9,ASCSYR,5,ASCSYR,,,
1,2016-09-01,,,SW Station,9,CORLAN,6,CORLAN,,,
1,2016-09-01,,,SW Station,9,DALPUR,0.1,DALPUR,,,
1,2016-09-01,,,SW Station,9,DIGSPP,14,DIGSPP,,,
1,2016-09-01,,,SW Station,9,ELYSPP,29,ELYSPP,,,
1,2016-09-01,,,SW Station,9,OXASPP,10,OXASTR,,,
1,2016-09-01,,,SW Station,9,RUMACE,0.1,RUMACE,,,
1,2016-09-01,,,SW Station,9,SOLCAR,0.1,SOLCAR,,,
1,2016-09-01,,,SW Station,9,VICSPP,0.05,VICSPP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,9,ASCSYR,0.6,ASCSYR,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,9,CONCAN,0.02,CONCAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,9,CORLAN,8,CORLAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,9,ELYREP,35,ELYREP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,9,RUMACE,1,RUMACE,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,9,ASCSYR,20,ASCSYR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,9,ASCTUB,0.1,ASCTUB,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,9,BERINC,2,BERINC,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,9,CONCAN,1,CONCAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,9,ELYREP,70,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,9,RUMACL,4,RUMACL,,,
1,2015-09-23,,,SW Station,10,DIGSAN,18,DIGSAN,,,
1,2015-09-23,,,SW Station,10,ELYSPP,5,ELYSPP,,,
1,2015-09-23,,,SW Station,10,MOLVER,55,MOLVER,,,
1,2015-09-23,,,SW Station,10,SOLCAR,2,SOLCAR,,,
1,2015-09-23,,,SW Station,10,spindly,0.01,unknown,,,
1,2015-09-23,,,SW Station,10,vetch,2,VICSPP,,,
1,2016-09-01,,,SW Station,10,ASCSYR,7,ASCSYR,,,
1,2016-09-01,,,SW Station,10,DIGSPP,15,DIGSPP,,,
1,2016-09-01,,,SW Station,10,ELYSPP,30,ELYSPP,,,
1,2016-09-01,,,SW Station,10,MOLVER,2,MOLVER,,,
1,2016-09-01,,,SW Station,10,OXASPP,3,OXASTR,,,
1,2016-09-01,,,SW Station,10,PLALAN,4,PLALAN,,,
1,2016-09-01,,,SW Station,10,carpetgrass,0.5,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,10,SILLAT,4,SILLAT,,,
1,2016-09-01,,,SW Station,10,SOLCAR,3,SOLCAR,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,ASCSYR,6,ASCSYR,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,unknown_asteraceae_stem_leaves_yellow,3,Asteraceae stem_leaves_yellow,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,ELYREP,45,ELYREP,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,OXASPP,0.2,OXASTR,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,PLALAN,4,PLALAN,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,RUMACE,2,RUMACE,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,SILLAT,0.2,SILLAT,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,10,SOLCAR,3,SOLCAR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,10,ALLVIN,0.1,ALLVIN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,10,ASCSYR,10,ASCSYR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,10,ELYREP,40,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,10,OXASTR,0.4,OXASTR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,10,PLALAN,5,PLALAN,sample,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,10,RUMACL,15,RUMACL,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,10,SOLCAR,5,SOLCAR,,,
1,2015-09-23,,,SW Station,11,ALLSPP,0.01,ALLVIN,,,
1,2015-09-23,,,SW Station,11,DIGSAN,6,DIGSAN,,,
1,2015-09-23,,,SW Station,11,ELYSPP,25,ELYSPP,,,
1,2015-09-23,,,SW Station,11,MOLVER,6,MOLVER,,,
1,2015-09-23,,,SW Station,11,OXASTR,2,OXASTR,,,
1,2015-09-23,,,SW Station,11,spindly,0.1,unknown,,,
1,2015-09-23,,,SW Station,11,vetch,0.5,VICSPP,,,
1,2016-09-01,,,SW Station,11,ELYSPP,38,ELYSPP,,,
1,2016-09-01,,,SW Station,11,POLCON,1,FALCON,,,
1,2016-09-01,,,SW Station,11,MOLVER,0.5,MOLVER,"super fuzzy grass, pubescent on both sides",,
1,2016-09-01,,,SW Station,11,OXASPP,1,OXASTR,,,
1,2016-09-01,,,SW Station,11,PLALAN,0.1,PLALAN,,,
1,2016-09-01,,,SW Station,11,carpetgrass,0.05,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,11,RUMACE,2,RUMACE,,,
1,2016-09-01,,,SW Station,11,VICSPP,0.1,VICSPP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,11,CONCAN,0.6,CONCAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,11,ELYREP,50,ELYREP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,11,PLALAN,1,PLALAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,11,RUMACE,3,RUMACE,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,11,TRIARV,3,TRIARV,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,11,ASCSYR,12,ASCSYR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,11,DIGSAN,0.5,DIGSAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,11,ELYREP,65,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,11,OXASTR,1,OXASTR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,11,PLALAN,1,PLALAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,11,RUMACL,12,RUMACL,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,11,TRIARV,3,TRIARV,,,
1,2015-09-23,,,SW Station,12,DIGSAN,3,DIGSAN,,,
1,2015-09-23,,,SW Station,12,ELYSPP,1,ELYSPP,,,
1,2015-09-23,,,SW Station,12,MOLVER,65,MOLVER,,,
1,2015-09-23,,,SW Station,12,RUMACE,3,RUMACE,,,
1,2015-09-23,,,SW Station,12,SILLAT,0.2,SILLAT,,,
1,2015-09-23,,,SW Station,12,SOLCAR,15,SOLCAR,,,
1,2015-09-23,,,SW Station,12,vetch sp.,0.4,VICSPP,,,
1,2016-09-01,,,SW Station,12,AMBART,6,AMBART,,,
1,2016-09-01,,,SW Station,12,DIGSPP,2,DIGSPP,,,
1,2016-09-01,,,SW Station,12,ELYSPP,9,ELYSPP,,,
1,2016-09-01,,,SW Station,12,MOLVER,1,MOLVER,,,
1,2016-09-01,,,SW Station,12,OXASPP,6,OXASTR,,,
1,2016-09-01,,,SW Station,12,PLALAN,15,PLALAN,,,
1,2016-09-01,,,SW Station,12,carpetgrass,0.5,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,12,POAPRA,3,POAPRA,,,
1,2016-09-01,,,SW Station,12,RUMACE,16,RUMACE,,,
1,2016-09-01,,,SW Station,12,SILLAT,5,SILLAT,,,
1,2016-09-01,,,SW Station,12,SOLCAR,20,SOLCAR,,,
1,2016-09-01,,,SW Station,12,VICSPP,0.2,VICSPP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,AMBART,0.5,AMBART,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,CONCAN,2,CONCAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,DIGCOG,2,DIGCOG,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,ELYREP,20,ELYREP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,PLALAN,6,PLALAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,POAPRA,0.5,POAPRA,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,RUMACE,7,RUMACE,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,12,SOLCAR,7,SOLCAR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,12,CONCAN,1,CONCAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,12,DIGISHSAN,1,DIGSPP,sample,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,12,ELYREP,50,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,12,PLALAN,4,PLALAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,12,POAPRA,15,POAPRA,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,12,RUMACL,4,RUMACL,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,12,SOLCAR,25,SOLCAR,,,
1,2015-09-23,,,SW Station,13,ALLSPP,1,ALLVIN,,,
1,2015-09-23,,,SW Station,13,DIGSAN,5,DIGSAN,,,
1,2015-09-23,,,SW Station,13,ELYSPP,4,ELYSPP,,,
1,2015-09-23,,,SW Station,13,MOLVER,68,MOLVER,,,
1,2015-09-23,,,SW Station,13,PLALAN,0.5,PLALAN,,,
1,2015-09-23,,,SW Station,13,RUMACE,0.3,RUMACE,,,
1,2015-09-23,,,SW Station,13,SOLCAR,1,SOLCAR,,,
1,2015-09-23,,,SW Station,13,spindly,1,unknown,,,
1,2015-09-23,,,SW Station,13,vetch,2,VICSPP,,,
1,2016-09-01,,,SW Station,13,DIGSPP,1,DIGSPP,,,
1,2016-09-01,,,SW Station,13,ELYSPP,18,ELYSPP,,,
1,2016-09-01,,,SW Station,13,KRISPP large and small,3,KRISPP,,,
1,2016-09-01,,,SW Station,13,MOLVER,1,MOLVER,,,
1,2016-09-01,,,SW Station,13,OXASPP,5,OXASTR,,,
1,2016-09-01,,,SW Station,13,PLALAN,4,PLALAN,,,
1,2016-09-01,,,SW Station,13,carpetgrass,1,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,13,RUMACE,8,RUMACE,,,
1,2016-09-01,,,SW Station,13,SOLCAR,12,SOLCAR,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,13,BROTEC,3,BROTEC,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,13,ELYCAN,1,ELYCAN,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,13,ELYREP,25,ELYREP,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,13,PLALAN,6,PLALAN,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,13,RUMACE,10,RUMACE,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,13,SILLAT,0.2,SILLAT,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,13,SOLCAR,20,SOLCAR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,13,BROJAP,5,BROJAP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,13,ELYCAN,0.5,ELYCAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,13,ELYREP,50,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,13,HIESPP,1,HIESPP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,13,RUMACL,4,RUMACL,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,13,SILLAT,1,SILLAT,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,13,SOLCAR,15,SOLCAR,,,
1,2015-09-23,,,SW Station,14,ASCSYR,2,ASCSYR,,,
1,2015-09-23,,,SW Station,14,CHEALB,6,CHEALB,,,
1,2015-09-23,,,SW Station,14,DIGSAN,40,DIGSAN,,,
1,2015-09-23,,,SW Station,14,OXASTR,1,OXASTR,,,
1,2015-09-23,,,SW Station,14,PLALAN,7,PLALAN,,,
1,2015-09-23,,,SW Station,14,SOLCAR,0.3,SOLCAR,,,
1,2015-09-23,,,SW Station,14,spindly,0.7,unknown,,,
1,2015-09-23,,,SW Station,14,vetch sp.,12,VICSPP,,,
1,2016-09-01,,,SW Station,14,ASCSYR,0.5,ASCSYR,,,
1,2016-09-01,,,SW Station,14,CONCAN,1,CONCAN,,,
1,2016-09-01,,,SW Station,14,DIGSPP,14,DIGSPP,,,
1,2016-09-01,,,SW Station,14,OXASPP,6,OXASTR,,,
1,2016-09-01,,,SW Station,14,PLALAN,9,PLALAN,,,
1,2016-09-01,,,SW Station,14,carpetgrass,0.3,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,14,RUMACE,10,RUMACE,,,
1,2016-09-01,,,SW Station,14,SOLCAR,11,SOLCAR,,,
1,2016-09-01,,,SW Station,14,VICSPP,0.2,VICSPP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,14,ASCSYR,6,ASCSYR,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,14,CONCAN,7,CONCAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,14,DIGSAN,0.1,DIGSAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,14,ELYREP,0.7,ELYREP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,14,PLALAN,5,PLALAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,14,RUMACE,1,RUMACE,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,14,SOLCAR,5,SOLCAR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,14,ASCSYR,15,ASCSYR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,14,CONCAN,6,CONCAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,14,DIGCOG,12,DIGCOG,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,14,ELYREP,2,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,14,PLALAN,8,PLALAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,14,RUMACL,4,RUMACL,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,14,SOLCAR,4,SOLCAR,,,
1,2015-09-23,,,SW Station,15,CHESPP,10,CHEALB,,,
1,2015-09-23,,,SW Station,15,DICSPP,1,DICSPP,,,
1,2015-09-23,,,SW Station,15,DIGSAN,1,DIGSAN,,,
1,2015-09-23,,,SW Station,15,ELYSPP,2,ELYSPP,,,
1,2015-09-23,,,SW Station,15,LESVIR,0.2,LESVIR,,,
1,2015-09-23,,,SW Station,15,MOLVER,65,MOLVER,,,
1,2015-09-23,,,SW Station,15,OXASTR,2,OXASTR,,,
1,2015-09-23,,,SW Station,15,SOLCAR,4,SOLCAR,,,
1,2015-09-23,,,SW Station,15,spindly,1,unknown,,,
1,2015-09-23,,,SW Station,15,vetch,2,VICSPP,,,
1,2016-09-01,,,SW Station,15,ASCSYR,9,ASCSYR,,,
1,2016-09-01,,,SW Station,15,DIGSPP,9,DIGSPP,,,
1,2016-09-01,,,SW Station,15,ELYSPP,8,ELYSPP,,,
1,2016-09-01,,,SW Station,15,KRISPP small,0.1,KRISPP,,,
1,2016-09-01,,,SW Station,15,LESVIR,1,LESVIR,,,
1,2016-09-01,,,SW Station,15,MOLVER,5,MOLVER,,,
1,2016-09-01,,,SW Station,15,OXASPP,5,OXASTR,,,
1,2016-09-01,,,SW Station,15,carpetgrass,0.5,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,15,RUMACE,10,RUMACE,,,
1,2016-09-01,,,SW Station,15,SOLCAR,20,SOLCAR,,,
1,2016-09-01,,,SW Station,15,STESPP,0.3,STEMED,,,
1,2016-09-01,,,SW Station,15,VICSPP,0.1,VICSPP,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,ASCSYR,7,ASCSYR,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,unknown_asteraceae_stem_leaves_yellow,0.5,Asteraceae stem_leaves_yellow,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,CONCAN,2,CONCAN,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,ELYCAN,1,ELYCAN,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,ELYREP,30,ELYREP,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,LESVIR,2,LESVIR,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,RUMACE,5,RUMACE,,,
1,2017-08-18,2018-01-05,Anna M. Groves,SW Station,15,SOLCAR,6,SOLCAR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,ALLVIN,0.2,ALLVIN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,ASCSYR,10,ASCSYR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,DIGCOG,4,DIGCOG,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,ELYREP,35,ELYREP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,Wirey Fescue,6,FESTRA,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,HIESPP,0.5,HIESPP,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,MOLVER,0.4,MOLVER,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,PLALAN,1,PLALAN,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,RUMACL,1,RUMACL,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,SOLCAR,15,SOLCAR,,,
1,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,15,Tragopogon?,2,TRASPP,,,
1,2015-09-23,,,SW Station,16,CHEALB,1,CHEALB,,,
1,2015-09-23,,,SW Station,16,DICSPP,1,DICSPP,,,
1,2015-09-23,,,SW Station,16,DIGSAN,2,DIGSAN,,,
1,2015-09-23,,,SW Station,16,ELYREP,8,ELYREP,,,
1,2015-09-23,,,SW Station,16,MOLVER,15,MOLVER,,,
1,2015-09-23,,,SW Station,16,OXASTR,10,OXASTR,,,
1,2015-09-23,,,SW Station,16,PLALAN,8,PLALAN,,,
1,2015-09-23,,,SW Station,16,RUMACE,0.4,RUMACE,,,
1,2015-09-23,,,SW Station,16,SOLCAR,3,SOLCAR,,,
1,2015-09-23,,,SW Station,16,TRIARV,4,TRIARV,,,
1,2015-09-23,,,SW Station,16,vetch sp.,0.1,VICSPP,,,
1,2016-09-01,,,SW Station,16,CONCAN,3,CONCAN,,,
1,2016-09-01,,,SW Station,16,CORLAN,3,CORLAN,,,
1,2016-09-01,,,SW Station,16,DIGSAN,0.1,DIGSAN,,,
1,2016-09-01,,,SW Station,16,ELYSPP,12,ELYSPP,,,
1,2016-09-01,,,SW Station,16,MOLVER,8,MOLVER,,,
1,2016-09-01,,,SW Station,16,OXASPP,6,OXASTR,,,
1,2016-09-01,,,SW Station,16,PLALAN,10,PLALAN,,,
1,2016-09-01,,,SW Station,16,carpetgrass,3,Poaceae carpetgrass,,,
1,2016-09-01,,,SW Station,16,RUMACE,5,RUMACE,,,
1,2016-09-01,,,SW Station,16,SOLCAR,15,SOLCAR,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,CORLAN,4,CORLAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,DIGSAN,0.8,DIGSAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,ELYREP,8,ELYREP,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,FESRUB,2,FESRUB,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,MOLVER,0.05,MOLVER,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,PLALAN,12,PLALAN,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,RUMACE,7,RUMACE,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,SOLCAR,3,SOLCAR,,,
1,2017-08-18,2018-01-05,Lars A. Brudvig,SW Station,16,TRIARV,4,TRIARV,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,BROTEC,0.5,BROTEC,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,CONCAN,2.5,CONCAN,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,CORLAN,3,CORLAN,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,DIGCOG,20,DIGCOG,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,ELYREP,15,ELYREP,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,PLALAN,8,PLALAN,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,RUMACL,6,RUMACL,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,SOLCAR,10,SOLCAR,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,TRIARV,2,TRIARV,,,
1,2018-08-01,2018-08-21,Eric G. Behrens,SW Station,16,TRICAM,0.5,TRICAM,,,
1,2015-09-23,,,SW Station,17,CHESPP,4,CHEALB,,,
1,2015-09-23,,,SW Station,17,DIGSAN,10,DIGSAN,,,
1,2015-09-23,,,SW Station,17,ELYSPP,0.5,ELYSPP,,,
1,2015-09-23,,,SW Station,17,MOLVER,1,MOLVER,,,
1,2015-09-23,,,SW Station,17,RUMACE,1,RUMACE,,,
1,2015-09-23,,,SW Station,17,SOLCAR,30,SOLCAR,,,
1,2015-09-23,,,SW Station,17,vetch,0.01,VICSPP,,,
1,2016-09-01,,,SW Station,17,AMBART,10,AMBART,,,
1,2016-09-01,,,SW Station,17,CONCAN,2,CONCAN,,,
1,2016-09-01,,,SW Station,17,DIGSAN?,7,DIGSAN,,,
1,2016-09-01,,,SW Station,17,ELYSPP,7,ELYSPP,,,
1,2016-09-01,,,SW Station,17,KRISPP large,1,KRISPP,,,
